                          2016-07-23 15:14:25.549581
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOMAD
     data:  MOMAD/Static/SBSBPP500/Experiment02/SBSBPP500_run2.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
         88        13595           38         911          733.21
         89         5174           40         777          696.55
         90         4002           38         992          733.21
         91           91           39         830          714.41
         92           92           38         933          733.21
         93         5901           40         777          696.55
         94        12039           39         907          714.41
         95           95           39         877          714.41
         96           96           39         861          714.41
         97           97           39         866          714.41
         98         8918           39         928          714.41
         99         5821           38         912          733.21
        100         3718           39         919          714.41
        101        10868           38         994          733.21
        102          102           39         873          714.41
        103        12890           39         992          714.41
        104          104           39         865          714.41
        105        11308           40         818          696.55
        106          106           39         846          714.41
        107         6318           40         859          696.55
        108          108           39         866          714.41
        109         7791           39         967          714.41
        110        11849           40         793          696.55
        111         5303           38         901          733.21
        112         8659           40         789          696.55
        113          113           39         866          714.41
        114        11748           38         879          733.21
        115        12766           40         784          696.55
        116         1873           39        1000          714.41
        117         9281           38         955          733.21
        118        12919           40         830          696.55
        119         9486           39         894          714.41
        120         9829           40         772          696.55
        121          121           39         880          714.41
        122          122           39         827          714.41
        123         6473           39         929          714.41
        124         6215           40         773          696.55
        125          780           39         904          714.41
        126          126           39         873          714.41
        127        11701           40         766          696.55
        128          128           38         915          733.21
        129          129           39         878          714.41
        130          130           39         912          714.41
        131         9073           40         771          696.55
        132          132           39         924          714.41
        133         7680           38         927          733.21
        134        10895           40         808          696.55
        135          135           39         874          714.41
        136        10633           39         991          714.41
        137        10527           38         966          733.21
        138        10449           39         893          714.41
        139          139           39         862          714.41
        140          508           38         908          733.21
        141         4395           38         954          733.21
        142         6995           39         906          714.41
        143        10193           40         769          696.55
        144          551           39         910          714.41
        145         3797           40         789          696.55
        146         3640           38         979          733.21
        147         9231           39         997          714.41
        148        10088           39         939          714.41
        149          149           39         879          714.41
        150          150           39         841          714.41
        151          151           39         883          714.41
        152          152           39         888          714.41
        153          153           39         849          714.41
        154          154           39         927          714.41
        155         6887           38         972          733.21
        156        12843           39         952          714.41
        157          157           39         880          714.41
        158         7280           38         942          733.21
        159         3300           40         807          696.55
        160         9673           38         971          733.21
        161         8319           38         981          733.21
        162          162           39         889          714.41
        163         2288           39         916          714.41
        164          164           39         886          714.41
        165        12193           40         787          696.55
        166          166           39         896          714.41
        167          167           39         882          714.41
        168          168           39         851          714.41
        169          169           39         900          714.41
        170          170           39         881          714.41
        171        13468           39         931          714.41
        172          172           39         863          714.41
        173          173           39         875          714.41
        174         6577           40         781          696.55
        175          546           40         775          696.55
        176         8633           40         772          696.55
        177          177           39         843          714.41
        178        11674           40         762          696.55
        179         5694           38         916          733.21
        180         6709           38         973          733.21
        181         4654           38         916          733.21
        182        12870           40         788          696.55
        183          183           39         839          714.41
        184          184           39         870          714.41
        185          539           38         866          733.21
        186          186           38         872          733.21
        187        13311           39         872          714.41
        188          188           39         893          714.41
        189         9983           39         879          714.41
        190          190           38         882          733.21
        191          191           39         897          714.41
        192         5721           39         808          714.41
        193          193           39         873          714.41
        194         8450           39         900          714.41
        195        11803           38         946          733.21
        196        10478           39         963          714.41
        197          197           39         909          714.41
        198         7096           38         955          733.21
        199        10999           40         770          696.55
        200          543           39         855          714.41
        201        12662           38         960          733.21
        202          202           39         869          714.41
        203         9594           40         762          696.55
        204         5485           38         964          733.21
        205         5564           39         921          714.41
        206          206           39         885          714.41
        207         7671           40         833          696.55
        208          208           39         854          714.41
        209         5615           39         947          714.41
        210          210           38         895          733.21
        211         8424           39         956          714.41
        212          570           39         997          714.41
        213          962           38         967          733.21
        214         9777           40         785          696.55
        215        11154           39         979          714.41
        216        10685           39         959          714.41
        217         5591           39         886          714.41
        218          218           39         867          714.41
        219        12949           39         997          714.41
        220        10788           38         952          733.21
        221        10739           39         914          714.41
        222        12060           39         916          714.41
        223         9023           40         765          696.55
        224         8549           40         773          696.55
        225         3948           39         936          714.41
        226          226           39         842          714.41
        227         6291           39        1000          714.41
        228          228           38         893          733.21
        229          229           39         863          714.41
        230          230           39         878          714.41
        231        12481           38         959          733.21
        232          232           39         888          714.41
        233         9906           38         953          733.21
        234         6967           39         928          714.41
        235         1014           40         875          696.55
        236         4681           38         900          733.21
        237          237           39         889          714.41
        238          238           39         863          714.41
        239         7228           39         881          714.41
        240          240           39         829          714.41
        241          241           38         867          733.21
        242        10062           39         993          714.41
        243        13545           38         979          733.21
        244          557           39         993          714.41
        245         4290           39         934          714.41
        246         4862           40         794          696.55
        247          247           39         874          714.41
        248          248           39         889          714.41
        249         8710           40         765          696.55
        250        13023           40         767          696.55
        251         1270           39         935          714.41
        252          597           40         771          696.55
        253        11623           40         838          696.55
        254         7931           40         850          696.55
        255          255           39         872          714.41
        256        10947           39         947          714.41
        257         5747           40         795          696.55
        258          258           39         866          714.41
        259         8529           40         755          696.55
        260          260           38         879          733.21
        261          261           39         944          714.41
        262         8682           38         949          733.21
        263          263           39         862          714.41
        264          264           39         871          714.41
        265        12611           38         968          733.21
        266          266           38         903          733.21
        267          267           39         913          714.41
        268          268           39         828          714.41
        269         5015           39         940          714.41
        270         8499           40         836          696.55
        271          271           38         894          733.21
        272          272           39         897          714.41
        273          273           39         846          714.41
        274          274           39         858          714.41
        275          275           39         902          714.41
        276         3766           41         799          679.56
        277          277           39         871          714.41
        278         7879           38        1000          733.21
        279         9439           39         913          714.41
        280         9568           39         918          714.41
        281        12998           38         988          733.21
        282         8268           38         992          733.21
        283          283           38         847          733.21
        284          284           38         909          733.21
        285          285           39         904          714.41
        286          286           39         834          714.41
        287         4733           38         918          733.21
        288         6345           40         760          696.55
        289         4576           38         922          733.21
        290        13157           38        1000          733.21
        291         5200           39         957          714.41
        292        12637           38         933          733.21
        293         2859           39         990          714.41
        294        11907           39         995          714.41
        295          295           39         854          714.41
        296          296           39         882          714.41
        297        13286           40         804          696.55
        298        11883           41         857          679.56
        299         6523           39         981          714.41
        300         9125           39         988          714.41
        301         2755           38         972          733.21
        302          302           39         888          714.41
        303         7332           39         943          714.41
        304         1664           40         776          696.55
        305        11233           40         805          696.55
        306          306           38         863          733.21
        307          307           39         852          714.41
        308          308           39         861          714.41
        309        10036           38         913          733.21
        310         1613           39         970          714.41
        311          311           39         862          714.41
        312          312           39         871          714.41
        313         7461           40         803          696.55
        314         8113           38         983          733.21
        315          514           38         978          733.21
        316        11415           40         817          696.55
        317        10763           38         971          733.21
        318         8345           39         907          714.41
        319         2027           39         958          714.41
        320         4134           40         773          696.55
        321         7955           38         992          733.21
        322        10660           39         908          714.41
        323         3121           40         807          696.55
        324         4447           39         988          714.41
        325         9358           40         760          696.55
        326         5383           38         981          733.21
        327         7253           40         768          696.55
        328         8293           39         990          714.41
        329         5506           39         982          714.41
        330          330           39         869          714.41
        331         4937           39         911          714.41
        332         4889           40         840          696.55
        333         5460           38         943          733.21
        334         7853           40         814          696.55
        335         2313           38         970          733.21
        336          336           39         898          714.41
        337         4212           38         999          733.21
        338         8942           38         975          733.21
        339         8605           40         809          696.55
        340          340           38         887          733.21
        341         8835           38         978          733.21
        342          523           40         818          696.55
        343          343           38         867          733.21
        344         8213           39         853          714.41
        345        10219           38         899          733.21
        346         1456           39         901          714.41
        347         2126           38         951          733.21
        348         2653           39         993          714.41
        349         7046           40         754          696.55
        350         5772           39         870          714.41
        351          351           39         842          714.41
        352        12580           39         905          714.41
        353        10401           39         978          714.41
        354        13206           39         999          714.41
        355         1587           38         998          733.21
        356          356           39         870          714.41
        357          357           39         855          714.41
        358          560           39         934          714.41
        359          584           40         771          696.55
        360          360           39         862          714.41
        361          361           39         842          714.41
        362         2913           40         899          696.55
        363          511           38         979          733.21
        364        13078           38         922          733.21
        365          534           39         940          714.41
        366          366           39         882          714.41
        367        11207           39         962          714.41
        368        11593           39         987          714.41
        369        10843           39         963          714.41
        370         2102           39         995          714.41
        371          542           40         780          696.55
        372         9721           39         971          714.41
        373         7743           39         924          714.41
        374         4109           38         952          733.21
        375          375           39         875          714.41
        376        12164           39         922          714.41
        377         3899           39         976          714.41
        378         7489           40         750          696.55
        379          379           39         861          714.41
        380        13570           39         998          714.41
        381          521           39         971          714.41
        382          598           40         787          696.55
        383        11987           39         866          714.41
        384         9411           39         971          714.41
        385        10969           40         772          696.55
        386         3563           39         851          714.41
        387         7436           38         976          733.21
        388        10919           38         967          733.21
        389         8788           41         770          679.56
        390        13131           40         911          696.55
        391         6839           39         997          714.41
        392        10609           39         922          714.41
        393        12143           40         812          696.55
        394         6382           39         973          714.41
        395        12091           39         994          714.41
        396         1743           39         880          714.41
        397         4524           40         776          696.55
        398        11778           38         957          733.21
        399         6787           39         967          714.41
        400          400           38         878          733.21
        401        13442           38         988          733.21
        402        13519           39         925          714.41
        403        13182           40         770          696.55
        404          404           39         906          714.41
        405         3250           39         979          714.41
        406        11726           38         988          733.21
        407        10011           38         912          733.21
        408         9512           40         821          696.55
        409        12792           39         978          714.41
        410          571           40         767          696.55
        411          411           39         872          714.41
        412         3823           40         759          696.55
        413        13493           41         816          679.56
        414        11957           39         873          714.41
        415         5227           40         822          696.55
        416          416           39         860          714.41
        417          417           39         897          714.41
        418         3741           40         787          696.55
        419         7718           39         993          714.41
        420         5043           40         765          696.55
        421         7383           40         796          696.55
        422          422           39         903          714.41
        423        12117           39         957          714.41
        424        10712           39         955          714.41
        425          425           39         880          714.41
        426        13336           40         766          696.55
        427          427           39         868          714.41
        428          428           39         836          714.41
        429         4416           40         770          696.55
        430        12427           39         953          714.41
        431        13416           38         920          733.21
        432        12453           40         775          696.55
        433         2549           40         780          696.55
        434          434           39         844          714.41
        435          435           39         910          714.41
        436          436           39         874          714.41
        437         4628           39         905          714.41
        438          438           39         846          714.41
        439        12687           38         944          733.21
        440         7593           39        1000          714.41
        441         3405           40         791          696.55
        442          442           39         859          714.41
        443          443           39         865          714.41
        444          444           39         906          714.41
        445         6546           40         771          696.55
        446         7826           39         838          714.41
        447          447           39         864          714.41
        448         7645           39         933          714.41
        449          449           39         864          714.41
        450          450           39         882          714.41
        451          451           38         910          733.21
        452        11126           40         787          696.55
        453          558           39         926          714.41
        454          454           39         857          714.41
        455         6058           39         961          714.41
        456        13103           39         886          714.41
        457         2987           39         996          714.41
        458         2964           40         805          696.55
        459         6499           40         769          696.55
        460        10346           39         996          714.41
        461         5539           40         841          696.55
        462         7979           38         936          733.21
        463        11514           38         960          733.21
        464          464           39         833          714.41
        465          465           38         897          733.21
        466          466           39         895          714.41
        467        12241           39         908          714.41
        468          468           39         879          714.41
        469        11935           40         822          696.55
        470         5409           38         966          733.21
        471         8867           39         944          714.41
        472          472           39         847          714.41
        473          473           38         890          733.21
        474          566           39         964          714.41
        475         6603           39         941          714.41
        476          476           38         881          733.21
        477         9877           38         953          733.21
        478          478           39         851          714.41
        479          479           38         855          733.21
        480          554           40         769          696.55
        481          481           39         876          714.41
        482        10135           38         885          733.21
        483         8814           39         786          714.41
        484        13260           39        1000          714.41
        485          485           39         859          714.41
        486         7566           38         926          733.21
        487        11285           38         979          733.21
        488         6682           39         974          714.41
        489          489           39         909          714.41
        490          490           39         856          714.41
        491        12323           39         991          714.41
        492        10321           39         990          714.41
        493         4343           40         861          696.55
        494          494           39         867          714.41
        495          495           39         876          714.41
        496        12741           38         973          733.21
        497         3043           40         825          696.55
        498          498           39         851          714.41
        499          576           39         953          714.41

There are currently  4 solutions in the Pareto Set:
  - Solution Number  283
  - Solution Number  7489
  - Solution Number  8814
  - Solution Number  10426


*******************************************************************************
                          2016-07-23 16:45:45.157511
